period_begin,period_end,period_duration,region_type,region_type_id,table_id,is_seasonally_adjusted,region,city,state,state_code,property_type,property_type_id,median_sale_price,median_sale_price_mom,median_sale_price_yoy,median_list_price,median_list_price_mom,median_list_price_yoy,median_ppsf,median_ppsf_mom,median_ppsf_yoy,median_list_ppsf,median_list_ppsf_mom,median_list_ppsf_yoy,homes_sold,homes_sold_mom,homes_sold_yoy,pending_sales,pending_sales_mom,pending_sales_yoy,new_listings,new_listings_mom,new_listings_yoy,inventory,inventory_mom,inventory_yoy,months_of_supply,months_of_supply_mom,months_of_supply_yoy,median_dom,median_dom_mom,median_dom_yoy,avg_sale_to_list,avg_sale_to_list_mom,avg_sale_to_list_yoy,sold_above_list,sold_above_list_mom,sold_above_list_yoy,price_drops,price_drops_mom,price_drops_yoy,off_market_in_two_weeks,off_market_in_two_weeks_mom,off_market_in_two_weeks_yoy,parent_metro_region,parent_metro_region_metro_code,last_updated
2/1/17,2/28/17,30,national,11,1400,t, National,National,U.S.,US,Single Units Only,-2,258185.957,0.002185652,0.077896793,270582.0179,0.006279752,0.060985082,138.9850036,-0.002054725,0.074629719,143.5375809,-0.000365188,0.057494427,507208.2597,-0.011948904,0.059833515,437377.33,0.035303757,0.104584326,618121.6341,0.015929159,0.011686243,1585706.565,-0.007772007,-0.108350111,3.271953776,0.12284198,-0.358037519,46.44767216,-1,-7,0.981301833,-0.000331532,0.003387981,0.231828231,-0.001237104,0.015067089,0.119061427,0.001006213,-0.043664159,0.383835201,0.004652588,0.032731748,,,9/13/22 0:00
4/1/21,4/30/21,30,national,11,1400,t, National,National,U.S.,US,Single Units Only,-2,357687.2218,0.023520594,0.196161655,362110.8496,0.009625772,0.179109135,195.2643325,0.031052544,0.2322849,198.5255034,0.014180361,0.207474435,588565.756,-0.015703627,0.372221951,544579.4021,-0.018188371,0.718895488,614830.241,0.010443018,0.590153292,790961.6031,-0.04603914,-0.403856552,1.384272662,-0.05049147,-1.922458091,22.70928614,-1,-17,1.012571299,0.006794532,0.027530307,0.441090846,0.020972086,0.18572952,0.081360707,-0.012955344,-0.038085359,0.499049884,0.000891799,0.191441114,,,9/13/22 0:00
7/1/20,7/31/20,30,national,11,1400,t, National,National,U.S.,US,Townhouse,13,283030.5219,0.022962294,0.073218365,296459.3217,0.018479583,0.098916371,172.0023598,0.018887586,0.077096919,181.9272545,0.025950358,0.110384322,57542.89181,0.288579792,0.156788711,56307.2059,0.130414386,0.225534433,65456.21916,0.105456884,0.153406807,101194.2402,-0.057899384,-0.187639476,1.681132131,-0.662599598,-0.723684709,39.71931429,-6,0,0.989641275,0.004754519,0.003648973,0.277126706,0.038129098,0.034497636,0.093586725,-0.00885873,-0.032444963,0.485623613,0.027496595,0.092433502,,,9/13/22 0:00
2/1/18,2/28/18,30,national,11,1400,t, National,National,U.S.,US,Townhouse,13,247444.5384,-0.020032139,0.031535892,255879.1375,-0.008307189,0.047833993,153.2460724,-0.011877798,0.04331979,157.904819,-0.002098743,0.071200142,47610.10226,-0.00474199,0.020250515,43569.55454,0.012984592,0.026560201,56254.25685,0.063888141,-0.018222514,111082.9549,-0.008894568,-0.089636989,2.497197766,0.037101819,-0.292272935,34.93853904,0,-5,0.989982575,0.000464412,0.003932154,0.268258904,-0.006766896,0.02138085,0.100795314,0.015006619,-0.006283274,0.455973193,0.009943894,0.034523545,,,9/13/22 0:00
6/1/20,6/30/20,30,national,11,1400,t, National,National,U.S.,US,Single Family Residential,6,307859.1729,0.034983259,0.032525386,336532.4829,0.027149914,0.088467588,155.2665624,0.021357124,0.029607765,167.9016317,0.024451826,0.084760045,396948.4652,0.238923161,-0.08141705,387792.6526,0.151949289,0.070019393,484977.7059,0.008136352,-0.000228509,872141.9226,-0.101062292,-0.31209206,2.181687867,-0.936572626,-0.761589474,45.55453174,0,1,0.980242915,0.002172303,-3.16E-05,0.237714476,0.012062008,0.007899786,0.104325489,-0.031698393,-0.048984449,0.452380984,0.07761541,0.072265072,,,9/13/22 0:00
6/1/21,6/30/21,30,national,11,1400,f, National,National,U.S.,US,Single Family Residential,6,403602,0.025134406,0.26313603,397031,-0.001009837,0.150756764,201,0.022953228,0.267202898,198,0.003529964,0.173813792,559889,0.164893096,0.165845638,525649,0.033846757,0.125969211,625554,0.095403318,0.128279445,638665,0.105328796,-0.32844161,1.140700245,-0.061470407,-0.839589815,14,-2,-26,1.029308825,0.003634792,0.041504478,0.590189615,0.028605723,0.313086404,0.090997985,0.021493304,-0.030298497,0.588416718,-0.037332265,0.115965181,,,9/11/22 14:57
9/1/15,9/30/15,30,national,11,1400,f, National,National,U.S.,US,Single Units Only,-2,233124,-0.024480539,0.062306878,247947,0.0300145,0.073907392,127,-0.008618742,0.061636904,134,0.025216735,0.062376104,517606,-0.06940355,0.118312243,388658,-0.10458756,0.157189896,590451,-0.061972625,0.052555362,1962262,-0.015036577,-0.042511105,3.791031823,0.209253381,-0.636755616,50,3,-6,0.977138457,-0.001892399,0.004187294,0.205245933,-0.012664018,0.021900669,0.141015957,0.00465667,0.036309364,0.307368863,-0.003780769,0.031942352,,,9/11/22 14:57
4/1/14,4/30/14,30,national,11,1400,f, National,National,U.S.,US,Single Units Only,-2,214683,0.024086101,0.079806817,239781,0.016105029,0.065954023,117,0.028551939,0.081070015,126,0.009783595,0.058929383,437331,0.130331262,-0.035327461,410611,0.257408957,0.076319041,704930,0.117745375,0.042846271,1858809,0.037373228,0.024133985,4.250345166,-0.380869413,0.246775982,60,-11,-1,0.975668408,0.003195089,-0.001577528,0.210898297,0.012088282,-0.026646977,0.086949261,0.019589788,0.035518843,0.364862054,-0.024097475,-0.018157205,,,9/11/22 14:57
11/1/15,11/30/15,30,national,11,1400,f, National,National,U.S.,US,Townhouse,13,220088,0.011852407,0.063344133,210146,-0.054205786,0.068348391,138,0.004105477,0.048823188,133,-0.051183432,0.049794486,33951,-0.188456948,0.103051237,29538,-0.150960207,0.161760068,37594,-0.233584095,0.104353619,136546,-0.061656265,-0.046398965,4.021860005,0.543483775,-0.630313693,49,2,-6,0.978329802,-0.001206406,0.001885357,0.20554778,-0.004656906,0.020675956,0.098007608,-0.023227196,0.013588364,0.301618444,-0.021335315,0.023032437,,,9/11/22 14:57
5/1/18,5/31/18,30,national,11,1400,f, National,National,U.S.,US,Single Family Residential,6,295297,0.021709669,0.070194869,315126,-0.006293458,0.059605553,148,0.01211495,0.06320238,154,0.004564481,0.064311358,492724,0.173189602,-0.000755476,452989,0.08947799,0.018082873,662533,0.095454086,0.044268322,1265734,0.07841025,-0.04275314,2.568845947,-0.225770809,-0.11270398,35,-4,-4,0.989276219,0.001588966,0.002319544,0.295414708,0.01202976,0.01498164,0.1443269,0.018763913,0.017698031,0.451968015,-0.014427068,0.024449837,,,9/11/22 14:57
12/1/13,12/31/13,30,national,11,1400,f, National,National,U.S.,US,Townhouse,13,198693,0.007623755,0.124776954,181926,-0.005077285,0.132091307,127,0.004838889,0.133026673,117,-0.023858836,0.112521684,33981,0.067334651,0.110701967,20771,-0.175803148,0.169992227,25324,-0.259123131,0.055733219,122886,-0.09228772,0.000323581,3.616231636,-0.635918977,-0.399024695,57,5,-7,0.975641541,-0.003301163,0.002186871,0.204219532,-0.012605537,-0.008118409,0.060780242,-0.014746441,0.007915212,0.248015128,-0.037455627,-0.060814239,,,9/11/22 14:57
5/1/13,5/31/13,30,national,11,1400,f, National,National,U.S.,US,Single Units Only,-2,208171,0.047053711,0.119370795,227699,0.012244772,0.133910463,112,0.031386927,0.100059669,120,0.009120682,0.104034891,527057,0.162592319,0.15305449,409542,0.073516093,0.241605347,691404,0.022836583,0.154603603,1882244,0.037045821,-0.115006994,3.571230108,-0.432339076,-1.081713906,55,-6,-18,0.97951617,0.002270234,0.01069176,0.244750784,0.007205509,0.046377835,0.054122137,0.002691718,-0.003997147,0.363178689,-0.01984057,0.056072525,,,9/11/22 14:57
9/1/13,9/30/13,30,national,11,1400,f, National,National,U.S.,US,Condo/Co-op,3,181987,-0.02241089,0.156441634,196104,0.033974631,0.177220625,155,-0.020317661,0.180003178,169,0.040444925,0.196845174,54042,-0.157176539,0.131023777,39060,-0.15650899,0.207937208,66484,-0.039589444,0.16051311,216729,0.014605042,-0.069494862,4.010363494,0.678989902,-0.864210842,57,3,-19,0.97478434,-0.002075434,0.008642756,0.210662082,-0.012724609,0.017545345,0.064117944,0.005001974,0.004677057,0.303619424,-0.005503629,-0.005617134,,,9/11/22 14:57
2/1/18,2/28/18,30,national,11,1400,f, National,National,U.S.,US,Single Family Residential,6,274592,0.021267836,0.087227074,309406,0.046528271,0.079140296,139,0.006135654,0.08165016,152,0.030429697,0.083692214,292029,0.033572772,0.025843333,264420,0.089359677,0.016784504,435927,0.129302862,-0.00544451,1058320,0.029136627,-0.079802795,3.624015986,-0.015621502,-0.416066531,57,0,-6,0.980868285,0.002741907,0.00387249,0.225507566,0.016935534,0.016501302,0.107802714,-0.005264886,0.003170674,0.472737283,0.084974022,0.015006011,,,9/11/22 14:57
8/1/15,8/31/15,30,national,11,1400,t, National,National,U.S.,US,All Residential,-1,232790.4796,0.003428075,0.06394416,245964.504,0.001090154,0.061661687,125.6081605,0.000444671,0.060864647,131.2117342,0.0052991,0.056717386,518070.3491,0.003564762,0.120081388,400874.0308,-0.017826938,0.170950892,625379.2505,0.007289979,0.069475117,1906475.495,-0.004342099,-0.038937601,3.788554048,0.087557893,-0.526588232,54.41468043,-1,-4,0.976481531,2.87E-05,0.004167572,0.210488276,0.002238389,0.026069997,0.12161011,0.002024427,0.030183919,0.340359942,0.006284927,0.03410874,,,9/13/22 0:00
3/1/18,3/31/18,30,national,11,1400,t, National,National,U.S.,US,Single Units Only,-2,277616.7102,0.003929929,0.071373878,289500.0051,0.002621733,0.060507045,149.6800125,0.002224545,0.067427777,154.785678,-0.001616363,0.064255933,530169.3511,0.020400459,0.018751561,456115.8456,0.0251933,0.04742569,620707.3006,-0.004367275,0.015733052,1461851.28,-0.005166511,-0.076369618,2.880437422,-0.098983053,-0.245782363,40.72504407,0,-4,0.984917588,-0.000184972,0.003361508,0.256051784,0.002614816,0.01987318,0.129857919,0.002890335,0.012553853,0.395260075,-0.007135297,0.01791544,,,9/13/22 0:00
4/1/15,4/30/15,30,national,11,1400,t, National,National,U.S.,US,Condo/Co-op,3,198766.5484,0.003929629,0.0509222,211368.28,0.010979802,0.062027006,168.0169392,0.00408284,0.03934371,178.3364659,0.00741615,0.057234858,55956.53939,0.007591722,0.071099074,45874.91986,0.000917169,0.06448626,72900.01689,0.013492957,0.066765647,213413.7145,0.008796972,-0.002022818,3.977928606,-0.094057056,-0.265813199,52.34710292,-3,-6,0.972343685,0.000431307,0.001490273,0.181680079,0.012098866,0.001194241,0.098126398,0.000775699,0.009428507,0.338465059,0.000378709,0.03771283,,,9/13/22 0:00
8/1/15,8/31/15,30,national,11,1400,t, National,National,U.S.,US,Condo/Co-op,3,204019.435,0.005668176,0.079337454,213748.8856,-0.001542472,0.064671089,172.7601117,-0.001059655,0.079199278,182.4508756,0.010347243,0.066973946,58924.18336,0.007326461,0.119079928,47636.85975,-0.024579463,0.149899031,71165.38965,0.002922875,0.052177602,205308.1044,-0.010045495,-0.057508195,3.426905061,0.076228133,-0.474209007,49.88490384,-1,-5,0.974896758,0.000463819,0.004488701,0.18632496,0.000162325,0.018706614,0.10558341,0.000147198,0.024401844,0.341820966,0.00859271,0.039110364,,,9/13/22 0:00
11/1/18,11/30/18,30,national,11,1400,f, National,National,U.S.,US,Condo/Co-op,3,246541,0.01785834,0.00706003,258724,6.80E-05,0.026384437,210,0.021299097,0.003580957,225,0.009606717,0.052867753,52086,-0.127759201,-0.07586108,42701,-0.1566191,-0.074472211,54158,-0.228376233,0.002533252,176542,-0.043089351,0.142380318,3.389431367,0.299905373,0.64752012,42,4,1,0.977620905,-0.002159025,-0.003193466,0.169848854,-0.021313315,-0.03806238,0.124386861,-0.030141379,0.029783382,0.289523482,-0.031759638,-0.059035509,,,9/11/22 14:57
10/1/20,10/31/20,30,national,11,1400,f, National,National,U.S.,US,Single Family Residential,6,347128,0.008140754,0.154941396,349271,-0.001920446,0.145870184,172,0.010649532,0.11542904,178,0.009863669,0.137884897,533569,0.016140491,0.240746199,460919,-0.000813276,0.309738335,524152,-0.016793241,0.112179902,804192,-0.036892445,-0.368945785,1.507192935,-0.082992669,-1.456171957,28,-1,-17,0.996634657,0.000968675,0.015011764,0.365303611,0.009479823,0.141848243,0.119551812,0.00572879,-0.05787618,0.466209878,-0.008967449,0.134456121,,,9/11/22 14:57
6/1/12,6/30/12,30,national,11,1400,f, National,National,U.S.,US,Multi-Family (2-4 Unit),4,168401,0.040143051,0.064830883,179875,0.018027144,0.021708698,81,0.03002974,0.072805534,83,0.016363812,-0.017770987,8762,-0.016203045,0.015870784,6397,-0.066496732,0.038447728,13172,-0.07824505,-0.090847572,58162,-0.00142008,-0.164778743,6.637936084,0.098267928,-1.435715386,67,-4,-15,0.950924961,-0.000316904,0.013524967,0.232246582,0.00632222,0.03969927,0.06029368,0.002206916,-0.012620782,0.281855282,-0.018780454,0.02307069,,,9/11/22 14:57
8/1/16,8/31/16,30,national,11,1400,f, National,National,U.S.,US,All Residential,-1,255091,-0.002366364,0.067997165,258471,-0.016861091,0.075297923,137,0.000310618,0.066067517,140,-0.00544912,0.070107663,615968,0.049248571,0.088388143,481294,0.021530125,0.086537515,661317,-0.033383581,0.025471781,1868019,-0.020773356,-0.087691745,3.032653712,-0.216857107,-0.585316773,44,2,-3,0.981577418,-0.002074272,0.002839296,0.237735426,-0.015420416,0.019658338,0.138094502,0.002436813,0.002688034,0.332677292,-0.009132731,0.021179587,,,9/11/22 14:57
6/1/22,6/30/22,30,national,11,1400,f, National,National,U.S.,US,Multi-Family (2-4 Unit),4,433622,-0.007317512,0.066281936,446385,-0.022024188,0.088762908,189,0.017915448,0.040657452,193,-0.016657496,0.080321002,12950,0.032594337,-0.116935672,12851,-0.020009226,-0.16893646,19342,0.038133365,-0.100986832,36930,0.114203432,0.032890353,2.851583504,0.208862352,0.413636762,28,1,8,1.003139367,-0.000418623,0.0035754,0.447454821,-0.008164326,0.009207149,0.130698669,0.034044319,0.032704721,0.37711511,-0.058117501,-0.093029053,,,9/11/22 14:57
9/1/16,9/30/16,30,national,11,1400,t, National,National,U.S.,US,Townhouse,13,232589.0155,0.01802936,0.070641946,236979.5141,0.004138413,0.059495937,142.7623401,0.007819717,0.043337397,147.7495467,0.005902118,0.050441949,45464.16309,0.001400193,0.064734696,39547.45315,0.016691266,0.099899183,52565.02871,0.02569807,0.040741947,127553.9523,-0.019574978,-0.087885394,2.814649176,-0.104370444,-0.538318841,41.77548495,-1,-5,0.985141878,0.000297622,0.003486848,0.237989873,-0.001130949,0.019433767,0.084309431,-0.003877757,-0.0129529,0.395939923,0.005145882,0.030967568,,,9/13/22 0:00
3/1/19,3/31/19,30,national,11,1400,t, National,National,U.S.,US,Townhouse,13,255060.8791,-0.005524931,0.008844588,269713.6711,0.007063285,0.037783077,157.4772851,-0.005107316,0.014067679,164.4108501,0.006707595,0.025270887,48247.4115,0.003627046,0.006251182,43412.81962,0.028035462,-0.015823607,59368.24195,0.058957037,0.060282501,125746.0795,0.000613561,0.148309459,2.780913494,-0.07072608,0.429583058,40.04225288,-1,7,0.984577474,-0.001212258,-0.004354032,0.235042031,0.000268738,-0.040563915,0.141886999,-0.004854115,0.022484188,0.381868704,0.022272275,-0.059476936,,,9/13/22 0:00
3/1/19,3/31/19,30,national,11,1400,t, National,National,U.S.,US,Single Family Residential,6,292027.2525,-0.000916842,0.024084853,312849.2419,0.011701458,0.052334672,148.0534874,-0.007198248,0.024876972,155.30375,0.013324627,0.047317963,419246.229,0.008396442,-0.008614883,346183.2482,0.027740887,-0.02899579,486597.7276,0.00392185,-0.001241056,1260877.662,-0.006878516,0.057022435,3.252143386,-0.089015032,0.291984213,47.6703474,-1,5,0.980278323,-0.001790033,-0.003825442,0.216753472,-0.002503053,-0.040343798,0.158404971,0.001492969,0.023603686,0.364165355,0.014981446,-0.021386624,,,9/13/22 0:00
3/1/22,3/31/22,30,national,11,1400,t, National,National,U.S.,US,Single Family Residential,6,425968.4727,0.018391341,0.163751966,427996.6853,0.013782739,0.151930129,219.5486769,0.022310359,0.200080214,221.7176966,0.014092872,0.176977222,429178.5768,-0.018987993,-0.073264094,402603.1458,-0.025728964,-0.07812551,445371.2092,0.002952309,-0.095956131,607847.252,0.011968009,-0.001172052,1.455986461,0.077461743,0.099989975,18.15106307,3,-4,1.023760978,0.004895307,0.016822733,0.552333837,0.004061231,0.10759951,0.107986977,0.00693061,0.011888086,0.48988126,-0.011597809,-0.010556031,,,9/13/22 0:00
2/1/18,2/28/18,30,national,11,1400,f, National,National,U.S.,US,All Residential,-1,267688,0.015735053,0.086212603,297810,0.035748577,0.075266692,145,0.00722221,0.081979918,158,0.027997022,0.085441641,378274,0.033120414,0.021155967,351766,0.095065163,0.019037185,570064,0.121832002,-0.002363052,1341006,0.031888912,-0.082334359,3.545066135,-0.004230838,-0.399797086,54,0,-6,0.981035993,0.002763524,0.004052098,0.226676677,0.017645413,0.018210615,0.102947318,-0.003724937,0.00198362,0.481551343,0.082159154,0.019070644,,,9/11/22 14:57
9/1/16,9/30/16,30,national,11,1400,t, National,National,U.S.,US,All Residential,-1,252155.8765,0.009685972,0.081908364,265490.639,0.005011935,0.069967934,135.2512329,0.003345853,0.072615939,141.9641589,0.005297548,0.072896241,521443.5671,-0.003502517,0.017357697,422982.4309,0.018478627,0.058563058,622819.6222,0.026937959,0.013863941,1707131.722,-0.013071772,-0.095673671,3.244538521,-0.117140944,-0.491813314,50.16175539,-1,-3,0.979927933,0.000347821,0.003596368,0.227695422,-0.001428294,0.018697714,0.116872663,-0.001257167,-0.005516401,0.363299501,0.00039699,0.019308245,,,9/13/22 0:00
5/1/19,5/31/19,30,national,11,1400,t, National,National,U.S.,US,Townhouse,13,260622.9281,-0.002012866,0.026580105,269155.8613,-0.000177192,0.037174765,159.0426713,-0.005758034,0.01402467,165.1744508,0.005716997,0.031963786,48968.38775,0.00817382,0.018006981,44788.07515,0.001699293,0.02009143,61574.94135,0.054517799,0.06278653,129218.3426,0.016144003,0.173526969,2.569062424,-0.09050501,0.272738631,39.78386447,-1,7,0.984080275,0.000946729,-0.004546662,0.240172392,0.001328369,-0.034274929,0.140680463,-0.003399525,0.017748809,0.38909395,-0.003362876,-0.055812345,,,9/13/22 0:00
11/1/15,11/30/15,30,national,11,1400,t, National,National,U.S.,US,Single Family Residential,6,242645.8325,0.005609912,0.065134908,258847.0918,0.002437569,0.069282408,123.1972829,0.004232223,0.06884151,128.4551101,0.001876209,0.056899693,348233.3591,-0.098790107,-0.015511063,303198.5427,-0.007838771,0.124379224,477010.8783,0.005487418,0.041071615,1474196.973,-0.002553809,-0.045801625,4.315631506,0.484322801,-0.209702499,56.00573438,1,-7,0.977259974,0.000354602,0.003389081,0.215375099,0.005381567,0.022299097,0.129001846,0.000302438,0.028900549,0.339660501,0.00399991,0.030908304,,,9/13/22 0:00
6/1/16,6/30/16,30,national,11,1400,t, National,National,U.S.,US,Single Family Residential,6,252963.7639,0.008001246,0.06543866,268604.1989,0.010244415,0.0708716,128.1975602,0.00344068,0.065836935,134.1148921,0.007001935,0.065468005,409297.3399,0.006597764,0.047082661,320455.3443,0.00660566,0.046721361,481009.4888,0.010633772,0.025740565,1391454,-0.011780033,-0.092294824,3.481993044,-0.064943762,-0.492777388,52.74123824,0,-5,0.978805792,0.000398513,0.002700941,0.227999406,-0.001810819,0.015315526,0.127900599,0.001197941,0.007081666,0.353473317,-0.000255849,0.025726579,,,9/13/22 0:00
10/1/14,10/31/14,30,national,11,1400,f, National,National,U.S.,US,Multi-Family (2-4 Unit),4,214489,0.01022906,0.074256518,232758,0.003799974,0.110252374,101,0.017753729,0.0773138,107,-7.43E-05,0.084438432,9772,0.019145724,0.002645923,7551,0.039785001,0.020337929,14198,-0.009078025,0.036104647,56388,-0.01641475,0.024522754,5.770389923,-0.208622286,0.123216241,64,2,0,0.954022896,-0.002253494,-0.002605207,0.206404458,-0.002659757,-0.02434595,0.084987681,0.004956204,0.020737733,0.24457043,-0.015264801,-0.011563093,,,9/11/22 14:57
1/1/22,1/31/22,30,national,11,1400,f, National,National,U.S.,US,Single Units Only,-2,376042,-0.013388796,0.141410566,396440,0.076946216,0.152639507,211,0.005241617,0.16687205,223,0.06845425,0.167222267,408110,-0.307083154,-0.049236769,387288,-0.063639069,-0.07584526,448557,0.241415138,-0.087107961,598936,-0.040087945,-0.213925616,1.467583831,0.408201825,-0.307470508,27,2,-8,1.004375702,-0.000871397,0.0107895,0.426610835,-0.004035513,0.094730364,0.07127635,-0.003008805,-0.013208808,0.521962745,0.103539193,0.031548685,,,9/11/22 14:57
11/1/19,11/30/19,30,national,11,1400,f, National,National,U.S.,US,Single Family Residential,6,301366,0.002687193,0.051321075,298574,-0.020451795,0.031133069,153,-0.003350686,0.043671178,155,-0.010241744,0.034880387,379921,-0.116542847,0.014907775,294009,-0.164549587,0.04866907,341209,-0.275999286,-0.050243315,1163419,-0.087057621,-0.073815994,3.062266673,0.09890178,-0.293349744,47,2,-2,0.980987572,-0.000635321,0.002158057,0.21589749,-0.007557879,0.009630637,0.137766353,-0.039661639,-0.013789655,0.30739486,-0.024358896,0.020714749,,,9/11/22 14:57
3/1/17,3/31/17,30,national,11,1400,t, National,National,U.S.,US,Condo/Co-op,3,228742.3618,0.005652357,0.08369601,243507.7217,0.00875564,0.06793509,192.1219447,0.001605224,0.062565951,206.1344967,0.024718601,0.076615721,61102.82097,0.003376255,0.086116057,52847.27493,0.006740252,0.093151916,70196.08358,-0.016751833,-0.025562452,169778.2439,-0.012900141,-0.141397349,2.877715834,-0.166083938,-0.900133214,40.65138038,-3,-8,0.979300426,0.000410619,0.002886237,0.207485614,0.007807364,0.00969512,0.095339169,-0.006466582,-0.006217375,0.390439689,-0.000637205,0.037915271,,,9/13/22 0:00
11/1/16,11/30/16,30,national,11,1400,t, National,National,U.S.,US,All Residential,-1,255710.1863,0.01073307,0.084492793,267005.2178,0.00523389,0.064647051,137.9925268,0.009058908,0.086645511,142.565189,0.004375114,0.065824403,518491.0664,-0.020531094,0.164889965,420778.2196,0.005024019,0.069732401,614512.2293,0.006991291,-0.007668246,1668710.994,-0.00987568,-0.103193067,3.267778333,0.01690163,-0.975087795,48.59202051,-1,-6,0.98062174,0.000319399,0.004733563,0.228415427,0.000793146,0.015530112,0.152785964,0.037243105,0.02995915,0.369965918,0.004725927,0.023396695,,,9/13/22 0:00
12/1/18,12/31/18,30,national,11,1400,t, National,National,U.S.,US,Townhouse,13,254469.9179,0.0100379,0.020672194,262474.6788,-0.001974512,0.016757768,156.4540648,0.01578353,0.021259494,159.8571648,-0.014417994,0.010763484,46698.06416,-0.020711136,-0.038584165,42391.51106,-0.006797062,-0.016858201,53532.32115,-0.054360238,-0.02912032,123458.119,0.004482873,0.101771544,2.862751024,0.251414668,0.525248412,37.40394333,0,1,0.986879892,-0.000934682,-0.003520194,0.242295625,-0.003300068,-0.021366107,0.136672517,-0.000727136,0.055644564,0.381131157,0.00284574,-0.06587542,,,9/13/22 0:00
4/1/22,4/30/22,30,national,11,1400,t, National,National,U.S.,US,Townhouse,13,363198.1327,0.014303925,0.150120564,359611.7261,0.006942329,0.119060401,227.3130156,0.013225938,0.169874078,226.6863358,0.00818077,0.144345252,55054.41386,-0.025405778,-0.117523467,52390.80222,-0.021685126,-0.101056705,58474.75979,0.001096709,-0.081577172,73865.40968,0.032358202,-0.002733214,1.35917085,0.023381136,0.087032094,20.96086909,1,-2,1.02469271,0.002773112,0.017457239,0.532686409,-0.003686708,0.094447951,0.095801965,0.008868207,0.019649644,0.510616353,-0.007591292,-0.021596026,,,9/13/22 0:00
10/1/12,10/31/12,30,national,11,1400,t, National,National,U.S.,US,Townhouse,13,174446.3297,-0.008930679,,177072.2802,0.00434905,,112.0384477,-0.010263013,,113.4108495,-0.009188477,,31892.92536,-8.03E-05,,24693.00013,0.038433847,,39860.43741,-0.000577127,,135562.7578,-0.008198515,,4.447299321,-0.080780695,,66.43653372,-1,,0.975085214,0.001489921,,0.214760997,0.010102316,,0.052007936,-0.002643592,,0.384666712,0.012867114,,,,9/13/22 0:00
1/1/20,1/31/20,30,national,11,1400,t, National,National,U.S.,US,Condo/Co-op,3,266715.5387,0.009637774,0.092278097,275844.2234,-0.011835615,0.034880054,225.0929667,0.003678985,0.071860146,233.7122044,-0.023217712,0.014068879,57234.84554,-0.031581556,0.051894094,50257.23224,0.007587682,0.018932497,72056.94531,0.040333805,-0.010292997,173429.1145,0.00287634,-0.058734845,3.234261931,0.163911283,-0.510521275,45.68721301,1,3,0.981353169,0.000163103,0.001771828,0.17852144,-0.010700425,-0.00244581,0.118045277,0.003524512,-0.012421415,0.359699646,0.020890944,0.003752579,,,9/13/22 0:00
4/1/13,4/30/13,30,national,11,1400,t, National,National,U.S.,US,All Residential,-1,198725.4813,0.008345644,0.123696435,210538.7121,0.017710503,0.119770804,108.341935,0.008434156,0.098778442,114.8250364,0.016067813,0.105369642,441158.2672,0.008682638,0.105859896,316699.4346,-0.009797024,0.199597164,548471.8331,0.009308124,0.065701902,1854069.571,-0.000396858,-0.140541237,4.291830772,-0.047518192,-1.225555163,63.47982236,0,-20,0.977181289,0.001815758,0.010015734,0.221271725,-0.002980214,0.045410056,0.054565044,0.001505719,-0.003972938,0.329074619,0.006986244,0.046039854,,,9/13/22 0:00
11/1/12,11/30/12,30,national,11,1400,t, National,National,U.S.,US,Single Units Only,-2,190347.8888,0.020103831,,199355.5506,0.009975662,,103.5966128,0.013621478,,108.3963954,0.009927226,,417012.9137,0.00541578,,286415.5462,0.014414011,,513544.8475,0.013842975,,1836640.312,-0.008579533,,4.442959921,-0.074562716,,70.68426723,-2,,0.971849894,0.001026273,,0.217134985,0.004309115,,0.053451371,-0.000577654,,0.321103921,-0.007958193,,,,9/13/22 0:00
6/1/19,6/30/19,30,national,11,1400,t, National,National,U.S.,US,Single Units Only,-2,290186.6481,0.00392257,0.0403091,300264.1024,-0.003803873,0.024789617,156.0469182,-0.000468114,0.029971146,160.6980733,-0.005941778,0.026434522,539177.3567,0.001813606,0.00663966,454597.6008,0.005611763,0.005875047,613176.3379,-0.038547177,-0.021076253,1578252.356,-0.004751731,0.049865314,2.91259273,-0.048398311,0.11777838,44.10954371,0,4,0.980638689,-0.000326318,-0.003117906,0.224873438,0.001714234,-0.02900625,0.151432277,-0.000647465,0.014204044,0.378836887,0.006564281,-0.018674783,,,9/13/22 0:00
6/1/17,6/30/17,30,national,11,1400,f, National,National,U.S.,US,Townhouse,13,246358,0.023483313,0.0585,249909,-0.003887985,0.044421689,153,0.020715552,0.057288836,155,-0.008834933,0.042401473,61936,0.103880495,0.060744162,51630,-0.040333852,0.105815578,68352,-0.011636509,0.070638231,128096,0.034113694,-0.085318234,2.068194371,-0.139531373,-0.330262871,28,-2,-5,0.991467317,0.000381276,0.004679955,0.297434668,0.002315185,0.042526075,0.088450612,0.005718684,-0.012610985,0.434516444,-0.028692336,0.046601724,,,9/11/22 14:57
6/1/16,6/30/16,30,national,11,1400,f, National,National,U.S.,US,Single Units Only,-2,258901,0.029817068,0.059076239,268116,-0.013848719,0.072593076,137,0.016863374,0.062424572,141,-0.00317344,0.067610911,652250,0.118300354,0.044908473,507694,-0.019107319,0.024855175,745129,-0.000451509,0.006067439,1841862,0.022310911,-0.082954509,2.823856527,-0.265144795,-0.393728252,41,-2,-4,0.984512982,0.000673748,0.002778084,0.255851036,-0.001444387,0.01810051,0.136445696,0.013248066,0.007331026,0.366154307,-0.0361456,0.028049944,,,9/11/22 14:57
